LAT,LONG
47.67180378,-122.371343
47.60537425,-122.3322566
47.69792384,-122.336183
47.66206541,-122.3091698
47.68260159,-122.3437631
47.61448534,-122.3286957
47.52497373,-122.3656236
47.61448534,-122.3286957
47.65458416,-122.3857675
47.72499666,-122.3044519
47.66139049,-122.3736734
47.7134331,-122.3126748
47.58324072,-122.3294874
47.65600723,-122.323241
47.67582037,-122.3664767
47.67429144,-122.347188
47.58865587,-122.3157481
47.6921214,-122.3362359
47.67473992,-122.3479556
47.5712622,-122.3274851
47.57178023,-122.3266633
47.71252129,-122.3426174
47.61892243,-122.3135658
47.68260741,-122.3440035
47.70377177,-122.3094675
47.67279383,-122.3057539
47.5712812,-122.3507682
47.59180593,-122.3066978
47.59180593,-122.3066978
47.59180593,-122.3066978
47.61129931,-122.3384365
47.56822237,-122.363011
47.71252129,-122.3426174
47.56600796,-122.3149936
47.58444736,-122.3754918
47.65264414,-122.376795
47.63199069,-122.3235392
47.63192914,-122.3212602
47.6869798,-122.3206876
47.59950637,-122.3203349
47.65170012,-122.3296337
47.67276737,-122.3061997
47.56941804,-122.3215387
47.70822229,-122.3429434
47.69729619,-122.3383767
47.67062653,-122.3067476
47.57186865,-122.3233378
47.68386544,-122.2639579
47.57904449,-122.2938693
47.68689321,-122.3320849
47.66419349,-122.3258962
47.67225533,-122.3121853
47.56728685,-122.3215696
47.61597512,-122.3436869
47.68717145,-122.3318068
47.7207874,-122.3231768
47.69365788,-122.3436829
47.6737794,-122.3107245
47.6737794,-122.3107245
47.69222868,-122.3428375
47.69365788,-122.3436829
47.64290828,-122.347754
47.61193028,-122.3464061
47.6878893,-122.3548718
47.61998283,-122.3347698
47.57203263,-122.3271968
47.57101851,-122.3712279
47.61424186,-122.3077061
47.60170036,-122.3207374
47.66107874,-122.3382934
47.57600203,-122.3745667
47.57806359,-122.3759186
47.66665108,-122.3764767
47.66875926,-122.3879957
47.69325334,-122.3436714
47.67191885,-122.3749451
47.69174985,-122.3549383
47.66365742,-122.3704532
47.55447625,-122.3289573
47.67049839,-122.3062305
47.61904554,-122.3233563
47.66193516,-122.3390082
47.57198967,-122.328106
47.62798066,-122.3488511
47.5906332,-122.3076612
47.58775514,-122.3295276
47.66190289,-122.3765282
47.6485854,-122.3222792
47.58705568,-122.3045214
47.61218438,-122.3447749
47.69140149,-122.3546985
47.65497517,-122.3857673
47.55843132,-122.3378601
47.55838216,-122.3371353
47.65398206,-122.3526595
47.70447371,-122.3455058
47.54861807,-122.3186086
47.60707157,-122.3265056
47.60501654,-122.3270502
47.66353343,-122.3258557
47.57799777,-122.4145941
47.51586266,-122.3543722
47.64834447,-122.3318753
47.7046185,-122.3450566
47.61193028,-122.3464061
47.66038379,-122.3270585
47.61185989,-122.3197133
47.66207492,-122.3754777
47.66113456,-122.3134737
47.65963811,-122.313942
47.66852182,-122.379626
47.62333308,-122.3222785
47.65294217,-122.3769393
47.60303849,-122.3336203
47.67062653,-122.3067476
47.65294217,-122.3769393
47.59247672,-122.3102118
47.59040835,-122.3074926
47.56243794,-122.338327
47.56823265,-122.3252774
47.6900521,-122.3436539
47.70486069,-122.3443452
47.70486069,-122.3443452
47.63446664,-122.3454472
47.59162028,-122.3831677
47.66523619,-122.3178682
47.58692113,-122.3268685
47.57183785,-122.327797
47.70786794,-122.3428923
47.59625457,-122.3145605
47.65166126,-122.3474363
47.62115582,-122.3276663
47.65535671,-122.3190628
47.65834246,-122.3155198
47.6747676,-122.382414
47.63426279,-122.3427854
47.69981784,-122.3662426
47.6744542,-122.4080958
47.66810237,-122.3715978
47.60455094,-122.3123006
47.62012579,-122.3337641
47.63229958,-122.3435089
47.7184072,-122.3005785
47.6387155,-122.3456904
47.69521412,-122.3442695
47.62771644,-122.3671231
47.61193028,-122.3464061
47.67776066,-122.3049619
47.61113245,-122.3455601
47.67276737,-122.3061997
47.69434063,-122.3433867
47.58993723,-122.3069853
47.71571117,-122.2949668
47.71571117,-122.2949668
47.66876632,-122.3160705
47.63927135,-122.3450246
47.66132272,-122.2927497
47.66310462,-122.3644128
47.7032181,-122.3105786
47.60019638,-122.3273021
47.65058455,-122.3215932
47.5913337,-122.3120183
47.69015805,-122.3744757
47.71889897,-122.3109495
47.67556585,-122.2837644
47.63850997,-122.3732284
47.66229268,-122.3476434
47.63821326,-122.3566425
47.63716964,-122.3569413
47.56031095,-122.2712092
47.61649204,-122.3189544
47.62789043,-122.327082
47.72884954,-122.335084
47.63080788,-122.3291813
47.66836879,-122.3824319
47.59856258,-122.3324839
47.69307563,-122.343149
47.69307563,-122.343149
47.51535234,-122.3524617
47.53873446,-122.271546
47.62577014,-122.3289738
47.71938182,-122.3392743
47.61688225,-122.327708
47.6261829,-122.3569904
47.66220494,-122.3763306
47.692883,-122.3431542
47.60377739,-122.328422
47.66626637,-122.3123323
47.7085284,-122.3124304
47.61041912,-122.343137
47.67425977,-122.3208992
47.62692116,-122.3274015
47.72735343,-122.291913
47.67549146,-122.3647809
47.67559725,-122.3648278
47.63964544,-122.3765951
47.65850191,-122.3169548
47.65850191,-122.3169548
47.59151695,-122.3083341
47.62611066,-122.3665307
47.61276559,-122.3303557
47.61931937,-122.3225722
47.69795132,-122.3404514
47.56874284,-122.3717753
47.59412545,-122.3114859
47.61096196,-122.3316419
47.57063844,-122.3608954
47.57130693,-122.3573504
47.69211296,-122.3442742
47.62585779,-122.3649522
47.66890982,-122.3852767
47.61267976,-122.3311594
47.66200466,-122.3673343
47.61267284,-122.3310372
47.61294335,-122.3311184
47.52578847,-122.3184762
47.61022486,-122.3340409
47.65824305,-122.3679201
47.67382173,-122.3133228
47.6350161,-122.3479039
47.70969261,-122.3157681
47.6387155,-122.3456904
47.69516597,-122.3587737
47.60500737,-122.3298807
47.61523884,-122.3351928
47.61507746,-122.3224261
47.66668823,-122.3305916
47.6590713,-122.3678256
47.7050675,-122.3500734
47.59870752,-122.3298955
47.55432474,-122.3168858
47.53951763,-122.3263373
47.55262151,-122.3926534
47.58011302,-122.3007356
47.60968037,-122.3337921
47.69211296,-122.3442742
47.69325334,-122.3436714
47.72108708,-122.2921699
47.62230988,-122.3419422
47.58993723,-122.3069853
47.66328939,-122.30331
47.69007355,-122.3771683
47.63571445,-122.2786492
47.69322732,-122.3432061
47.6387155,-122.3456904
47.56465291,-122.288561
47.63716964,-122.3569413
47.72195839,-122.3474372
47.64275906,-122.3482679
47.6590713,-122.3678256
47.56430959,-122.289186
47.65966471,-122.3665648
47.59769973,-122.3139508
47.64290828,-122.347754
47.67425977,-122.3208992
47.57543029,-122.2845943
47.6493845,-122.3325204
47.5965348,-122.2990242
47.63752563,-122.3571875
47.61383539,-122.3217573
47.61407566,-122.3207804
47.66890405,-122.376682
47.62274755,-122.320583
47.68204931,-122.3416638
47.60933798,-122.3251391
47.66106237,-122.3454371
47.53873586,-122.2717948
47.62391344,-122.3117476
47.67425977,-122.3208992
47.65230118,-122.3641375
47.56526131,-122.287024
47.57521437,-122.3307445
47.59699718,-122.3160242
47.619325,-122.3441301
47.69581295,-122.3422328
47.69614426,-122.3417709
47.62410575,-122.3233689
47.58647549,-122.3032397
47.62256,-122.322465
47.66080962,-122.3736314
47.53908642,-122.2804671
47.53907027,-122.2811084
47.56593614,-122.2869429
47.56593614,-122.2869429
47.61881816,-122.3255513
47.53834249,-122.3229009
47.7214588,-122.3208501
47.69573943,-122.3762572
47.6968694,-122.3422073
47.59432756,-122.3046869
47.64521038,-122.3041791
47.70855425,-122.3490321
47.59627049,-122.3095407
47.62444288,-122.3326066
47.60453503,-122.3297098
47.66409266,-122.3675014
47.66453993,-122.3683696
47.69877831,-122.3391643
47.61041919,-122.330115
47.6319936,-122.3430959
47.60909556,-122.3306691
47.72722508,-122.2911198
47.60283412,-122.3196436
47.69731206,-122.3415797
47.62251056,-122.333902
47.69072423,-122.3555153
47.5973962,-122.2971761
47.62402454,-122.3275662
47.68865558,-122.3417256
47.62472558,-122.3453363
47.65487352,-122.3612202
47.71761774,-122.2965413
47.60909556,-122.3306691
47.59100829,-122.3081234
47.66129874,-122.3176382
47.67580843,-122.3653885
47.59842555,-122.3176762
47.59067181,-122.3074173
47.58420414,-122.3344968
47.70319618,-122.3503112
47.70271985,-122.3502474
47.65487352,-122.3612202
47.65904954,-122.365949
47.65904954,-122.365949
47.56526131,-122.287024
47.56526131,-122.287024
47.6200111,-122.3039231
47.62528352,-122.3556621
47.62721461,-122.3264918
47.69380349,-122.3436862
47.62119559,-122.2983392
47.59176544,-122.3082501
47.6943753,-122.3529617
47.61876585,-122.3530966
47.69527697,-122.3765174
47.69825351,-122.3555032
47.67873586,-122.3222714
47.65399454,-122.3605796
47.6387155,-122.3456904
47.63446664,-122.3454472
47.6944631,-122.3799973
47.66650446,-122.3439312
47.60952215,-122.3355775
47.6590713,-122.3678256
47.66123452,-122.3719697
47.62316696,-122.342622
47.62581806,-122.3570433
47.61343721,-122.3224855
47.59100829,-122.3081234
47.62934493,-122.3199472
47.59515394,-122.3098487
47.68856646,-122.3425019
47.64312393,-122.3468164
47.6944631,-122.3799973
47.68857751,-122.3429853
47.69446021,-122.3795279
47.52254018,-122.2803264
47.62511923,-122.3278866
47.70354527,-122.3238973
47.60527546,-122.3277081
47.66532017,-122.3758757
47.6590713,-122.3678256
47.69877206,-122.3373006
47.57349297,-122.3300587
47.62326192,-122.3332292
47.69094656,-122.3432077
47.67931529,-122.3914164
47.61294335,-122.3311184
47.69741708,-122.3442599
47.59499416,-122.3237666
47.56525943,-122.286319
47.61220443,-122.3297583
47.69209363,-122.3437281
47.57753769,-122.3297671
47.69209363,-122.3437281
47.63945485,-122.3459501
47.5740552,-122.2940032
47.66323679,-122.3768252
47.6029444,-122.3249638
47.62152927,-122.298658
47.69007694,-122.3450124
47.59188596,-122.3051668
47.69209363,-122.3437281
47.69209363,-122.3437281
47.62498925,-122.3190197
47.63752563,-122.3571875
47.66773349,-122.3986715
47.62122407,-122.3333105
47.65611272,-122.3541803
47.65611272,-122.3541803
47.63214036,-122.3439729
47.63281985,-122.3430533
47.56704168,-122.3216121
47.63254713,-122.3428047
47.61319434,-122.3369513
47.61530655,-122.3301753
47.66667887,-122.3003445
47.60943251,-122.3418322
47.72710819,-122.3472514
47.680674,-122.3181112
47.71545609,-122.2986354
47.66170793,-122.3733519
47.66457083,-122.3669395
47.7109784,-122.3661435
47.69307563,-122.343149
47.72775538,-122.2967798
47.59730623,-122.3120941
47.67218304,-122.3845037
47.5502493,-122.3345133
47.61351981,-122.3293263
47.60661635,-122.3414919
47.680674,-122.3181112
47.69209363,-122.3437281
47.69147982,-122.3556803
47.62285171,-122.3228095
47.6248547,-122.3558091
47.71674538,-122.2943452
47.65795602,-122.363149
47.63764045,-122.3462882
47.66190289,-122.3765282
47.64834447,-122.3318753
47.59540574,-122.2996556
47.66666695,-122.3664646
47.69543217,-122.3441334
47.68192014,-122.326804
47.67411698,-122.3522872
47.69000685,-122.3420294
47.69110561,-122.3427968
47.69307563,-122.343149
47.69307563,-122.343149
47.65594097,-122.3190552
47.56705033,-122.3911437
47.68491366,-122.3319053
47.53834249,-122.3229009
47.54621762,-122.3281203
47.62148103,-122.3270291
47.60809267,-122.3321153
47.61220443,-122.3297583
47.66205687,-122.363775
47.58993723,-122.3069853
47.69192075,-122.3542376
47.56220714,-122.3234908
47.61232646,-122.328952
47.61175301,-122.3293366
47.65616133,-122.3183139
47.67577608,-122.3038132
47.69195947,-122.3756769
47.69700011,-122.3441865
47.6925315,-122.343145
47.68164435,-122.3626702
47.64402142,-122.3856743
47.62101986,-122.3319267
47.70485847,-122.3544487
47.52647507,-122.3712516
47.71424826,-122.3368881
47.64375839,-122.3873981
47.65913634,-122.3645907
47.71940911,-122.2918631
47.6652379,-122.3099705
47.67148592,-122.3818784
47.65279855,-122.3595887
47.73136891,-122.3482556
47.68409818,-122.334439
47.61256046,-122.3315531
47.69545241,-122.3437072
47.61613331,-122.3347463
47.69604261,-122.3442921
47.61613331,-122.3347463
47.69433569,-122.3430977
47.61727782,-122.3465877
47.66704089,-122.3953896
47.69081783,-122.3733892
47.6387155,-122.3456904
47.61354862,-122.3144489
47.5819107,-122.3143537
47.69000286,-122.3434617
47.68983599,-122.3445182
47.658302,-122.3663845
47.60785159,-122.3420564
47.70486275,-122.3344468
47.67580843,-122.3653885
47.61277569,-122.3299617
47.61277569,-122.3299617
47.61123966,-122.3302079
47.67963044,-122.3149386
47.59361449,-122.3082232
47.59412438,-122.3085555
47.72455957,-122.3183802
47.69007635,-122.3415171
47.61280893,-122.3301272
47.65010794,-122.3455509
47.67347729,-122.3120362
47.63916518,-122.3139071
47.61354737,-122.3309869
47.59391947,-122.3084652
47.55596436,-122.3838932
47.6165279,-122.3385064
47.63206806,-122.3253464
47.62667243,-122.3296506
47.59698437,-122.3268741
47.70824849,-122.3237688
47.68139421,-122.3193168
47.69545241,-122.3437072
47.69545241,-122.3437072
47.6257513,-122.3629612
47.65968399,-122.3169496
47.6590713,-122.3678256
47.60023035,-122.3185607
47.71383728,-122.3005947
47.66222575,-122.3186618
47.59603267,-122.308738
47.66328969,-122.373716
47.6723128,-122.30304
47.58842299,-122.3083906
47.69254722,-122.3426756
47.59603267,-122.308738
47.67216947,-122.384931
47.72083901,-122.3125505
47.5891939,-122.3081966
47.61220443,-122.3297583
47.6387155,-122.3456904
47.65904954,-122.365949
47.65904954,-122.365949
47.61175301,-122.3293366
47.6586069,-122.3659067
47.59544958,-122.3100764
47.55941729,-122.3784613
47.7099089,-122.3253186
47.69120128,-122.3432393
47.62285171,-122.3228095
47.65296539,-122.3576617
47.54231332,-122.28826
47.70416958,-122.3450465
47.59551896,-122.3089169
47.7105433,-122.3236712
47.69120128,-122.3432393
47.62388874,-122.3233352
47.57198967,-122.328106
47.61175301,-122.3293366
47.61220443,-122.3297583
47.66016878,-122.3665837
47.6925315,-122.343145
47.6207545,-122.3077817
47.69521412,-122.3442695
47.72573275,-122.334715
47.56165664,-122.3237021
47.59038528,-122.3072033
47.66979085,-122.3856859
47.63271624,-122.3487278
47.64873452,-122.3330111
47.66603637,-122.3786518
47.57000037,-122.3711331
47.60537425,-122.3322566
47.66480402,-122.3093392
47.56969928,-122.3715003
47.69146652,-122.343703
47.61269557,-122.318915
47.68925185,-122.3866041
47.69125958,-122.3436305
47.69125958,-122.3436305
47.69365788,-122.3436829
47.66148881,-122.3686155
47.61466349,-122.3236423
47.64697811,-122.3824189
47.64715514,-122.3824603
47.63206806,-122.3253464
47.65760212,-122.349045
47.65904954,-122.365949
47.61190107,-122.3405472
47.65904954,-122.365949
47.64697811,-122.3824189
47.58462129,-122.3793579
47.68991009,-122.3749749
47.62100685,-122.3258462
47.65918685,-122.36719
47.65904954,-122.365949
47.65904954,-122.365949
47.65966471,-122.3665648
47.71203281,-122.3272508
47.66330181,-122.3178065
47.56122639,-122.3851732
47.65200775,-122.3605148
47.6387155,-122.3456904
47.70519211,-122.3425571
47.64675437,-122.3824198
47.66140844,-122.3218304
47.52293621,-122.3642642
47.51716421,-122.3656135
47.54035052,-122.3345011
47.62515884,-122.3459327
47.59070939,-122.302281
47.6261829,-122.3569904
47.5984961,-122.3119282
47.67217739,-122.3913794
47.52293621,-122.3642642
47.66503831,-122.3116338
47.61771355,-122.3232388
47.6252592,-122.3483604
47.70573173,-122.3182644
47.69821393,-122.3417129
47.58760986,-122.3075488
47.51978619,-122.3607647
47.61811175,-122.3264282
47.69094656,-122.3432077
47.5268042,-122.3177871
47.71909551,-122.2934612
47.59247672,-122.3102118
47.53901283,-122.3728294
47.66168061,-122.3664884
47.67217935,-122.3117886
47.58667645,-122.3153724
47.67217935,-122.3117886
47.60217361,-122.3374549
47.69223906,-122.3425939
47.69682452,-122.3091147
47.61113245,-122.3455601
47.58733049,-122.3210203
47.69437224,-122.3575187
47.71249612,-122.3525394
47.65824305,-122.3679201
47.61750932,-122.3352942
47.61709907,-122.3351457
47.66484602,-122.367654
47.62472558,-122.3453363
47.69135815,-122.3429925
47.69004796,-122.3569124
47.7185798,-122.3392035
47.62472558,-122.3453363
47.58849111,-122.3269634
47.63214036,-122.3439729
47.59566147,-122.3123408
47.57258302,-122.2861337
47.61591498,-122.3203878
47.57198967,-122.328106
47.73252086,-122.3123294
47.72710819,-122.3472514
47.5709479,-122.3231115
47.6767907,-122.3176698
47.70486275,-122.3344468
47.6712265,-122.3522491
47.58716496,-122.3221357
47.66388378,-122.3414623
47.6479933,-122.3498908
47.73252086,-122.3123294
47.61267688,-122.3224208
47.62583542,-122.3379101
47.59848664,-122.3139197
47.69521412,-122.3442695
47.69521412,-122.3442695
47.7017823,-122.3235158
47.58849111,-122.3269634
47.59393798,-122.3106405
47.67349509,-122.3201805
47.72076168,-122.3506443
47.69222868,-122.3428375
47.60019755,-122.3254254
47.66871164,-122.3123312
47.69124133,-122.3429852
47.65789364,-122.3470122
47.67473907,-122.3648101
47.61193028,-122.3464061
47.60875623,-122.3368846
47.6900521,-122.3436539
47.58751245,-122.3036469
47.69439758,-122.3425432
47.66658288,-122.3305417
47.57208504,-122.3263231
47.59203056,-122.3070028
47.58936938,-122.302842
47.65918686,-122.3671127
47.70317314,-122.363637
47.62443399,-122.3588758
47.56820918,-122.3228672
47.65584936,-122.3245386
47.72321155,-122.3449769
47.62524648,-122.3602252
47.66921002,-122.3029214
47.70065796,-122.3636717
47.70302171,-122.345046
47.61220443,-122.3297583
47.58345119,-122.3206772
47.58965008,-122.3064956
47.59094092,-122.3076213
47.57088031,-122.35112
47.57033458,-122.3512007
47.57073086,-122.3509415
47.61354737,-122.3309869
47.64975957,-122.356841
47.60023035,-122.3185607
47.62630489,-122.3539201
47.57164405,-122.3523235
47.59953505,-122.3261909
47.66084552,-122.3124424
47.67368815,-122.3205032
47.66459781,-122.3155773
47.66460525,-122.3171678
47.66505166,-122.3155102
47.71603591,-122.3456511
47.59538383,-122.3088771
47.65874359,-122.3368539
47.67115097,-122.3850611
47.658075,-122.3377974
47.57088031,-122.35112
47.71974988,-122.349224
47.66183808,-122.3683978
47.72017976,-122.3492246
47.63341689,-122.3413998
47.72017976,-122.3492246
47.71974988,-122.349224
47.58801624,-122.3283745
47.6613325,-122.363752
47.68983599,-122.3445182
47.58814683,-122.329992
47.60023035,-122.3185607
47.66421223,-122.314435
47.61628812,-122.3440544
47.69038213,-122.3420181
47.69038213,-122.3420181
47.53987298,-122.3408221
47.69543217,-122.3441334
47.69543217,-122.3441334
47.66483323,-122.3510364
47.61702934,-122.3259583
47.58822556,-122.3234984
47.61436511,-122.329881
47.66675911,-122.381144
47.68888489,-122.3380593
47.69426013,-122.3660138
47.66111773,-122.3320708
47.66478725,-122.3512622
47.58800899,-122.329444
47.69048072,-122.375779
47.58858752,-122.3064759
47.71244109,-122.3418124
47.63367167,-122.3451246
47.60443169,-122.3318652
47.61968637,-122.3251721
47.59075953,-122.3074837
47.58993723,-122.3069853
47.64975957,-122.356841
47.73252086,-122.3123294
47.66672883,-122.3693166
47.61312986,-122.3299489
47.69325334,-122.3436714
47.66514843,-122.3231113
47.66139049,-122.3736734
47.69355383,-122.3771138
47.65822293,-122.342992
47.6090163,-122.3311987
47.66187272,-122.3722865
47.60749485,-122.324343
47.68121801,-122.3196113
47.52355536,-122.35883
47.67803323,-122.3878773
47.54527062,-122.3351183
47.65881225,-122.3174544
47.61267976,-122.3311594
47.66385372,-122.3034971
47.72230932,-122.3483262
47.58550389,-122.3055407
47.65968972,-122.3387097
47.66479866,-122.36921
47.62296352,-122.3133664
47.67503652,-122.3218489
47.66166577,-122.3475335
47.59042152,-122.3075024
47.65824305,-122.3679201
47.61413252,-122.3303661
47.63446664,-122.3454472
47.52086502,-122.3544851
47.7214573,-122.2960407
47.59486907,-122.3117265
47.7099089,-122.3253186
47.61194766,-122.3316715
47.59412006,-122.3167461
47.62618299,-122.3658484
47.62302239,-122.3083671
47.70287847,-122.3446683
47.71927117,-122.2939069
47.59393798,-122.3106405
47.66390533,-122.3149522
47.54131289,-122.3218212
47.64414027,-122.3466047
47.6594625,-122.320785
47.66862793,-122.3255657
47.71336346,-122.3265573
47.59969474,-122.3238469
47.64409648,-122.347951
47.62115582,-122.3276663
47.62611066,-122.3665307
47.7059728,-122.3611294
47.61136058,-122.3245386
47.60525423,-122.3304807
47.71244109,-122.3418124
47.71244109,-122.3418124
47.66502002,-122.3687314
47.67378782,-122.3205955
47.69135815,-122.3429925
47.61354737,-122.3309869
47.61725533,-122.3396572
47.69405009,-122.3427071
47.66509678,-122.3190899
47.66762548,-122.3710008
47.72005622,-122.349233
47.67217477,-122.3912245
47.66337995,-122.3671641
47.6582517,-122.3674057
47.55717668,-122.3328753
47.63053189,-122.373315
47.67299856,-122.3202627
47.67587202,-122.3223308
47.70692388,-122.3594594
47.66734834,-122.3740812
47.70157614,-122.3441091
47.58283989,-122.320675
47.69267284,-122.3558672
47.62444288,-122.3326066
47.5530437,-122.3632996
47.52086502,-122.3544851
47.61360508,-122.3504818
47.69090402,-122.3755777
47.65797094,-122.3140948
47.66725417,-122.3127329
47.66914287,-122.3126602
47.66898679,-122.3132816
47.66328072,-122.3145371
47.66253238,-122.3146219
47.66295803,-122.313877
47.65792653,-122.3164283
47.66684158,-122.3116313
47.66567843,-122.3136839
47.65744528,-122.3644096
47.70822229,-122.3429434
47.70317314,-122.363637
47.61438382,-122.3217423
47.67874503,-122.3453678
47.67016494,-122.3009108
47.70274855,-122.3629705
47.7083831,-122.3389547
47.70849853,-122.3388812
47.59950983,-122.3195143
47.69380349,-122.3436862
47.56826618,-122.3236148
47.71202407,-122.314879
47.52393287,-122.3849179
47.66138752,-122.3710686
47.62766989,-122.365184
47.68403806,-122.3444882
47.55762366,-122.3327374
47.60749485,-122.324343
47.60304378,-122.3378896
47.67160847,-122.4049659
47.70612159,-122.3328659
47.70612159,-122.3328659
47.63330681,-122.3254769
47.69437084,-122.3462231
47.60749485,-122.324343
47.70612159,-122.3328659
47.56826618,-122.3236148
47.70822229,-122.3429434
47.62788087,-122.3438354
47.6590713,-122.3678256
47.6590713,-122.3678256
47.65824305,-122.3679201
47.66367494,-122.3408948
47.69001775,-122.3496946
47.67549146,-122.3647809
47.6387155,-122.3456904
47.66288024,-122.3539739
