LAT,LONG
47.59472228,-122.3050446
47.66785673,-122.3811191
47.66190405,-122.366831
47.66195455,-122.3670379
47.72545779,-122.346594
47.61985579,-122.3441296
47.66166577,-122.3475335
47.61513285,-122.3422326
47.66286502,-122.3226253
47.64335882,-122.3972249
47.5472471,-122.3205094
47.56999492,-122.3251618
47.71256505,-122.3441828
47.62669692,-122.3205327
47.59513055,-122.3119284
47.65683807,-122.3214413
47.59080339,-122.3075169
47.55817754,-122.331154
47.66875632,-122.3009203
47.66172778,-122.3711771
47.66476013,-122.3181507
47.66114625,-122.3757711
47.66547506,-122.3715584
47.66234964,-122.312777
47.59513055,-122.3119284
47.59080339,-122.3075169
47.72032874,-122.2921299
47.53567578,-122.3921761
47.59721233,-122.3183793
47.56063221,-122.2922893
47.64477572,-122.3019095
47.61366896,-122.322407
47.61389676,-122.322414
47.66546914,-122.4028673
47.70998746,-122.3160613
47.66232079,-122.3637541
47.66250417,-122.3637712
47.66312571,-122.3642359
47.65266554,-122.3585044
47.52806093,-122.3554241
47.68665081,-122.3441332
47.65266554,-122.3585044
47.63489339,-122.3731131
47.68638543,-122.3522776
47.6692063,-122.3029221
47.67114371,-122.3048183
47.65904954,-122.365949
47.65904954,-122.365949
47.62692116,-122.3274015
47.65793604,-122.3428269
47.67279383,-122.3057539
47.59353831,-122.3085733
47.64454212,-122.3045755
47.62166319,-122.3153817
47.60547185,-122.3311762
47.66114625,-122.3757711
47.58670222,-122.3051878
47.56085544,-122.3771939
47.5621717,-122.3353859
47.65825048,-122.3419924
47.62181291,-122.3318587
47.66514843,-122.3231113
47.66514843,-122.3231113
47.62166319,-122.3153817
47.67254876,-122.3059084
47.60179135,-122.3244188
47.59053099,-122.3075838
47.66271953,-122.3659762
47.691251,-122.3426595
47.66127716,-122.375
47.67205122,-122.3432314
47.66235522,-122.373241
47.56158096,-122.3275403
47.6908096,-122.3440694
47.72845084,-122.3588979
47.59721233,-122.3183793
47.59094263,-122.3180022
47.69394835,-122.3281188
47.64834447,-122.3318753
47.5530437,-122.3632996
47.66650446,-122.3439312
47.60759982,-122.3396563
47.73040709,-122.3153196
47.71298777,-122.3183371
47.65815264,-122.3425467
47.69101383,-122.3743927
47.69620714,-122.3449597
47.60247349,-122.3362058
47.63208516,-122.3749707
47.62294856,-122.3176038
47.61793251,-122.3228382
47.6244983,-122.3424978
47.60929886,-122.3386951
47.61823425,-122.3225841
47.69077711,-122.3432003
47.66612298,-122.2811926
47.62673708,-122.2939417
47.70654881,-122.3416911
47.66455874,-122.3673405
47.65847173,-122.3653902
47.65783704,-122.3372276
47.61884109,-122.3411741
47.67240048,-122.3225599
47.6580395,-122.3653695
47.63926153,-122.3453426
47.63926153,-122.3453426
47.65966471,-122.3665648
47.69945742,-122.3459415
47.60972325,-122.2991187
47.65618777,-122.38876
47.55762366,-122.3327374
47.59950637,-122.3203349
47.65487352,-122.3612202
47.6633004,-122.3237677
47.6590713,-122.3678256
47.66722196,-122.387635
47.648486,-122.3218627
47.67087956,-122.3607929
47.65815264,-122.3425467
47.55762366,-122.3327374
47.61484312,-122.346655
47.60856513,-122.3364221
47.61649204,-122.3189544
47.59910557,-122.3213659
47.66621333,-122.2809868
47.66769367,-122.3741316
47.65487352,-122.3612202
47.60206239,-122.3363889
47.66650446,-122.3439312
47.62062447,-122.3419844
47.45635165,-122.2471437
47.58816178,-122.3233769
47.71498023,-122.2981557
47.5907376,-122.3074671
47.58814335,-122.3235727
47.70269861,-122.3449307
47.6741382,-122.4061237
47.66548295,-122.3721764
47.67160847,-122.4049659
47.67389801,-122.4061114
47.65629795,-122.3220878
47.69007694,-122.3450124
47.60101584,-122.3287307
47.70268672,-122.345376
47.69305951,-122.3452173
47.58993723,-122.3069853
47.69545241,-122.3437072
47.69559012,-122.3585268
47.66233197,-122.3370867
47.67110868,-122.3946507
47.7305237,-122.3146329
47.68899442,-122.3436272
47.61797945,-122.3560317
47.60054806,-122.3285872
47.67164683,-122.3021677
47.67001999,-122.3042315
47.67114371,-122.3048183
47.65535671,-122.3190628
47.69075111,-122.3608054
47.69227039,-122.3563204
47.66549255,-122.3658775
47.69799395,-122.3282021
47.68908681,-122.3886867
47.68956999,-122.3879274
47.61074979,-122.3390327
47.7163241,-122.344349
47.6904108,-122.3603337
47.56826618,-122.3236148
47.56981882,-122.3240724
47.65661257,-122.3170485
47.69134114,-122.3421188
47.6330975,-122.375416
47.63215613,-122.3747476
47.66390038,-122.3776469
47.66138752,-122.3710686
47.65334561,-122.3601496
47.69418567,-122.344565
47.66190289,-122.3765282
47.63335891,-122.3756466
47.71242807,-122.3154259
47.6590713,-122.3678256
47.65397094,-122.3888518
47.59676506,-122.3181217
47.60367597,-122.3365492
47.62429039,-122.3439516
47.6590713,-122.3678256
47.61861139,-122.3294462
47.66110348,-122.3636994
47.5822953,-122.3293728
47.5822953,-122.3293728
47.62378697,-122.356968
47.72370923,-122.3429314
47.6633004,-122.3237677
47.69137577,-122.3421194
47.65286864,-122.3592841
47.61831198,-122.3508659
47.64311896,-122.3056435
47.69877831,-122.3391643
47.67982238,-122.3189194
47.63127801,-122.373869
47.64493277,-122.3485002
47.60360762,-122.3319415
47.71620379,-122.2949924
47.63807709,-122.345184
47.56454408,-122.3237045
47.67599978,-122.252838
47.65696475,-122.3889656
47.59769973,-122.3139508
47.6259654,-122.3660789
47.61862032,-122.3393482
47.59472228,-122.3050446
47.59620545,-122.3184448
47.58751245,-122.3036469
47.71079513,-122.319151
47.64266411,-122.3064957
47.71393513,-122.3336943
47.59891744,-122.3235327
47.72114141,-122.3289458
47.66327963,-122.3660706
47.59290843,-122.31042
47.71298624,-122.3424569
47.6225612,-122.3214989
47.60187228,-122.3237475
47.67499248,-122.3200547
47.62444288,-122.3326066
47.51934899,-122.3615771
47.69946336,-122.3456984
47.62378697,-122.356968
47.6719482,-122.309514
47.70877913,-122.3155129
47.59392779,-122.3221099
47.69531804,-122.3809708
47.59203056,-122.3070028
47.68890266,-122.3131899
47.58643015,-122.3337804
47.6030194,-122.3331722
47.67367239,-122.3137675
47.67367239,-122.3137675
47.61322369,-122.2945825
47.6183767,-122.3225671
47.55138012,-122.3345859
47.62444288,-122.3326066
47.6243777,-122.3453115
47.64429113,-122.3558665
47.70160909,-122.3563247
47.54804836,-122.3201903
47.67367239,-122.3137675
47.69039088,-122.3574038
47.67525997,-122.404739
47.52665086,-122.3253099
47.59247672,-122.3102118
47.66168912,-122.3494568
47.66501577,-122.303269
47.69808604,-122.3639108
47.69590739,-122.3609491
47.61826487,-122.3503783
47.56082155,-122.3811116
47.69401874,-122.3448972
47.69401874,-122.3448972
47.69401874,-122.3448972
47.62409265,-122.3629595
47.69015805,-122.3744757
47.56810873,-122.3289909
47.70065796,-122.3636717
47.66190759,-122.3494442
47.64709161,-122.3504796
47.65651416,-122.3216806
47.55951836,-122.332559
47.60059942,-122.2981122
47.70201558,-122.3602718
47.61861139,-122.3294462
47.61861139,-122.3294462
47.56746189,-122.3272579
47.6710119,-122.3144461
47.68629452,-122.3771382
47.66196304,-122.4357704
47.63670007,-122.3284983
47.66174659,-122.3777329
47.66174659,-122.3777329
47.59699718,-122.3160242
47.72461831,-122.303625
47.66877578,-122.3182046
47.69700197,-122.2777798
47.73334454,-122.2928177
47.70181329,-122.3605005
47.65005407,-122.3488488
47.64011531,-122.3432917
47.59009437,-122.3072482
47.56746189,-122.3272579
47.63335891,-122.3756466
47.6674359,-122.3928376
47.63335891,-122.3756466
47.69067527,-122.3356781
47.70269861,-122.3449307
47.6243372,-122.3433563
47.62429039,-122.3439516
47.58831641,-122.3146135
47.70969261,-122.3157681
47.67065482,-122.3230713
47.66213558,-122.3500339
47.67081843,-122.3228293
47.67103982,-122.3231303
47.55714307,-122.3371465
47.67065482,-122.3230713
47.68121359,-122.3176919
47.5619413,-122.3267966
47.71928314,-122.3170672
47.62580779,-122.3459596
47.67065482,-122.3230713
47.67092146,-122.3227069
47.67201377,-122.3225967
47.57217181,-122.3242146
47.67065482,-122.3230713
47.66323679,-122.3768252
47.67065482,-122.3230713
47.66272821,-122.3637784
47.67065482,-122.3230713
47.67095537,-122.3231671
47.66170257,-122.364229
47.67065482,-122.3230713
47.62446991,-122.3436186
47.62429039,-122.3439516
47.6024099,-122.3370613
47.58583462,-122.3262774
47.62353179,-122.3570975
47.67065482,-122.3230713
47.58848054,-122.314151
47.63290536,-122.3451276
47.66572776,-122.2958747
47.65597932,-122.3243218
47.61283153,-122.3233453
47.68128317,-122.3171091
47.56826618,-122.3236148
47.61126919,-122.3164763
47.60193038,-122.3281203
47.54582132,-122.2771491
47.69678789,-122.3483274
47.64741168,-122.3510467
47.58965008,-122.3064956
47.66317249,-122.3703289
47.69821393,-122.3417129
47.64741168,-122.3510467
47.7305237,-122.3146329
47.72476989,-122.3045719
47.61472228,-122.309086
47.68568694,-122.3927111
47.70707929,-122.3417412
47.68568694,-122.3927111
47.64941987,-122.3427326
47.5913319,-122.3029619
47.69562509,-122.3419081
47.58716496,-122.3221357
47.60381854,-122.3379985
47.5932122,-122.3177631
47.63245746,-122.3895052
47.52087373,-122.3613845
47.67060722,-122.3856286
47.64709161,-122.3504796
47.65595129,-122.3223764
47.65286864,-122.3592841
47.65282738,-122.3591971
47.71971668,-122.2901711
47.70259101,-122.3009975
47.65286864,-122.3592841
47.67116515,-122.4046587
47.64741168,-122.3510467
47.67065482,-122.3230713
47.61295122,-122.3301418
47.64723964,-122.351596
47.66892624,-122.3791203
47.65539596,-122.3248837
47.60070373,-122.3307318
47.64658194,-122.3511425
47.64975957,-122.356841
47.61881816,-122.3255513
47.66056757,-122.3685743
47.69004058,-122.345291
47.53583375,-122.3885508
47.67160847,-122.4049659
47.66650446,-122.3439312
47.65777003,-122.3651581
47.6387155,-122.3456904
47.67295354,-122.4047362
47.66317249,-122.3703289
47.66269537,-122.3711624
47.66317249,-122.3703289
47.66269537,-122.3711624
47.66478987,-122.3209509
47.63208226,-122.3745145
47.66885078,-122.362583
47.58675155,-122.305924
47.70269861,-122.3449307
47.72400149,-122.3549792
47.66864925,-122.362939
47.66472619,-122.3232529
47.71915613,-122.3048579
47.69077059,-122.3457716
47.69007694,-122.3450124
47.6943033,-122.3428197
47.62696749,-122.3265421
47.70425187,-122.3567202
47.60256092,-122.3290425
47.58718283,-122.3040905
47.66757356,-122.3231805
47.62618299,-122.3658484
47.67201377,-122.3225967
47.67095537,-122.3231671
47.62751675,-122.3325825
47.6215394,-122.320716
47.65597932,-122.3243218
47.62490285,-122.3379623
47.66650446,-122.3439312
47.66650446,-122.3439312
47.69700197,-122.2777798
47.63795686,-122.3274394
47.62378697,-122.356968
47.62766205,-122.3574133
47.67225533,-122.3121853
47.7023658,-122.3455038
47.6692063,-122.3029221
47.67225533,-122.3121853
47.69756536,-122.3557605
47.61247444,-122.2934384
47.67381803,-122.3762109
47.67528098,-122.322073
47.69433185,-122.3443578
47.72178467,-122.2949757
47.5787961,-122.3237891
47.6975141,-122.3497689
47.70146753,-122.3275059
47.63668354,-122.3452529
47.60671028,-122.3288319
47.63614981,-122.3456555
47.6975141,-122.3497689
47.59774848,-122.3221909
47.6975141,-122.3497689
47.67065482,-122.3230713
47.66521452,-122.3718126
47.66317537,-122.3728274
47.61826487,-122.3503783
47.67186334,-122.3230692
47.59293574,-122.311102
47.67367239,-122.3137675
47.60439025,-122.3287241
47.6330975,-122.375416
47.5932122,-122.3177631
47.59475822,-122.3117076
47.62444288,-122.3326066
47.65904954,-122.365949
47.71957124,-122.3395592
47.65575989,-122.3628862
47.65904954,-122.365949
47.63336437,-122.3758782
47.60915735,-122.3436593
47.5257575,-122.3817598
47.62411722,-122.3563735
47.62402635,-122.3569716
47.58814471,-122.3287322
47.66301524,-122.3232245
47.60381854,-122.3379985
47.69035879,-122.362947
47.68016918,-122.3675447
47.69700197,-122.2777798
47.71943883,-122.2899071
47.71941926,-122.2900038
47.6556603,-122.3626176
47.7220151,-122.3373441
47.66475241,-122.3730958
47.67992263,-122.3680732
47.66080962,-122.3736314
47.67214902,-122.3759189
47.68121359,-122.3176919
47.65334561,-122.3601496
47.64132162,-122.3164369
47.59699718,-122.3160242
47.70110649,-122.3617342
47.59699718,-122.3160242
47.70140443,-122.361782
47.63309749,-122.375416
47.65162217,-122.3566539
47.61160902,-122.3459152
47.6330975,-122.375416
47.6528709,-122.3595753
47.60726053,-122.3303375
47.6387155,-122.3456904
47.6330975,-122.375416
47.69241433,-122.3539504
47.70107673,-122.3250007
47.65477489,-122.3720157
47.65477489,-122.3720157
47.61831198,-122.3508659
47.65099645,-122.3491411
47.53098956,-122.3193647
47.64709161,-122.3504796
47.66928807,-122.3785918
47.64290828,-122.347754
47.59768003,-122.3227207
47.61149635,-122.3327812
47.6387155,-122.3456904
47.52126079,-122.2745075
47.66229268,-122.3476434
47.63335891,-122.3756466
47.65097057,-122.3484831
47.62344646,-122.3271279
47.66119475,-122.326371
47.70640328,-122.342387
47.635758,-122.3443963
47.5735053,-122.3745433
47.59815961,-122.317791
47.6387155,-122.3456904
47.67259643,-122.4043945
47.69617665,-122.3728027
47.66921002,-122.3029214
47.61827131,-122.3375087
47.64917892,-122.3862246
47.60931723,-122.3338839
47.60931723,-122.3338839
47.61905291,-122.3428689
47.68823194,-122.3744082
47.64098834,-122.3020655
47.6590713,-122.3678256
47.6590713,-122.3678256
47.6627282,-122.3637784
47.66828086,-122.3742848
47.61806057,-122.3432872
47.66769134,-122.320969
47.6164025,-122.335345
47.6555002,-122.3571346
47.64002824,-122.3515689
47.66478987,-122.3209509
47.64709161,-122.3504796
47.64709161,-122.3504796
47.67095537,-122.3231671
47.68777943,-122.3757665
47.66772152,-122.3776358
47.65083712,-122.3214738
47.63214036,-122.3439729
47.6132659,-122.331363
47.65083712,-122.3214738
47.55757715,-122.3623885
47.58819138,-122.2999297
47.52161218,-122.3266673
47.59434349,-122.3114541
47.60785159,-122.3420564
47.69992535,-122.3279548
47.66012039,-122.3239801
47.70670004,-122.3425773
47.67036437,-122.3841021
47.58819138,-122.2999297
47.67096799,-122.4045398
47.56207831,-122.3266021
47.6630529,-122.3599806
47.61282503,-122.3366659
47.53224029,-122.3547473
47.69229668,-122.3569203
47.69365788,-122.3436829
47.6633004,-122.3237677
47.68677541,-122.3448245
47.69307563,-122.343149
47.66484623,-122.3688752
47.66205687,-122.363775
47.69120128,-122.3432393
47.61383575,-122.3139245
47.70611459,-122.3411888
47.6237402,-122.3582876
47.61647578,-122.3265025
47.65722563,-122.3232281
47.67026509,-122.3230997
47.54325756,-122.3313357
47.54385926,-122.3304315
47.64709161,-122.3504796
47.62331787,-122.3275519
47.63439479,-122.3757775
47.63439479,-122.3757775
47.69559012,-122.3585268
47.56955575,-122.3602737
47.71585256,-122.2956809
47.67065482,-122.3230713
47.61294335,-122.3311184
47.56647988,-122.3676864
47.71585256,-122.2956809
47.59290843,-122.31042
47.6082278,-122.3095562
47.71855538,-122.3005293
47.63206806,-122.3253464
47.60601382,-122.3156939
47.51903124,-122.3537597
47.60211409,-122.3287663
47.63650987,-122.3441809
47.5541247,-122.3268815
47.63650987,-122.3441809
47.59733659,-122.3226342
47.59701793,-122.3121226
47.58527507,-122.2965264
47.6590713,-122.3678256
47.57181701,-122.3631203
47.57561869,-122.2979909
47.63366552,-122.3272056
47.61771355,-122.3232388
47.66893125,-122.3752216
47.6586069,-122.3659067
47.66837565,-122.3030482
47.69554839,-122.3440928
47.62194373,-122.3564641
47.65935134,-122.3671901
47.65966471,-122.3665648
47.7052551,-122.3415579
47.57392253,-122.3707356
47.69263407,-122.3635565
47.56822237,-122.363011
47.61950269,-122.3135724
47.66693862,-122.3543032
47.65600913,-122.3238317
47.69512613,-122.3462806
47.66432651,-122.3133478
47.60785159,-122.3420564
47.59201783,-122.3084427
47.58718283,-122.3040905
47.69620714,-122.3449597
47.60500737,-122.3298807
47.60400523,-122.3314922
47.60360762,-122.3319415
47.59043005,-122.3122544
47.66220494,-122.3763306
47.6716326,-122.311097
47.56826618,-122.3236148
47.64975957,-122.356841
47.61864801,-122.3050248
47.70782301,-122.3432351
47.68896482,-122.3469564
47.66791288,-122.3734675
47.60840007,-122.326922
47.65399454,-122.3605796
47.72274881,-122.3013615
47.60866965,-122.3431723
47.65966471,-122.3665648
47.63257569,-122.3745936
47.67026509,-122.3230997
47.60217361,-122.3374549
47.62060294,-122.3558148
47.66871044,-122.2936074
47.55435037,-122.3317915
47.66654222,-122.3875548
47.58993723,-122.3069853
47.65473762,-122.3709925
47.69186883,-122.3469426
47.6080707,-122.3419794
47.59024284,-122.2925703
47.61448534,-122.3286957
47.69046189,-122.3528115
47.59024284,-122.2925703
47.66113456,-122.3134737
47.65200775,-122.3605148
47.68558049,-122.3373999
47.70803425,-122.3417702
47.66181082,-122.3517057
47.66967093,-122.3896556
47.6859738,-122.337537
47.65880072,-122.3626614
47.60785159,-122.3420564
47.64788228,-122.3421353
47.65175486,-122.3287984
47.7169518,-122.3488929
47.60785159,-122.3420564
47.6590713,-122.3678256
47.55732766,-122.3309492
47.71931616,-122.3018648
47.56539805,-122.2873861
47.67083944,-122.3227074
47.6633004,-122.3237677
47.70835855,-122.3417853
47.70034853,-122.3642211
47.71222509,-122.3402101
47.62655858,-122.3675611
47.6029444,-122.3249638
47.60178946,-122.3247285
47.62414741,-122.3328626
47.69506006,-122.3782992
47.71931616,-122.3018648
47.60443367,-122.3391871
47.69125958,-122.3436305
47.69325334,-122.3436714
47.55978631,-122.3877481
47.57443955,-122.3711853
47.67114371,-122.3048183
47.70739274,-122.3417262
47.57609271,-122.4136501
47.62511923,-122.3278866
47.60860963,-122.3433369
47.66707979,-122.3761382
47.6590713,-122.3678256
47.71579725,-122.2826543
47.65117576,-122.3787523
47.69067106,-122.3432221
47.62488641,-122.33062
47.51466516,-122.2817619
47.54971793,-122.3657045
47.6003847,-122.3351664
47.52886318,-122.3635672
47.5483136,-122.2827766
47.69169134,-122.3431869
47.71889897,-122.3109495
47.67943815,-122.3201689
47.67998778,-122.3220583
47.68099785,-122.3233718
47.6633004,-122.3237677
47.57959384,-122.3347397
47.67178837,-122.3753467
47.59042152,-122.3075024
47.71913723,-122.3014221
47.71900603,-122.3013139
47.60603163,-122.3153503
47.54333405,-122.3279195
47.56834747,-122.3632826
47.62612149,-122.3543268
47.64879216,-122.3231809
47.58877903,-122.3064077
47.70201512,-122.3625438
47.62512052,-122.3291667
47.62597904,-122.3308406
47.64834447,-122.3318753
47.64789695,-122.3404641
47.70739274,-122.3417262
47.6677791,-122.3752339
47.61194127,-122.3217697
47.62613963,-122.346704
47.70658452,-122.3360282
47.65399454,-122.3605796
47.63021336,-122.3288453
47.63164156,-122.3741965
47.63197741,-122.3267798
47.70658452,-122.3360282
47.70658452,-122.3360282
47.70658452,-122.3360282
47.70766211,-122.3424168
47.59290843,-122.31042
47.70291006,-122.35543
47.59865416,-122.328543
47.61351981,-122.3293263
47.72161181,-122.3488602
47.62170674,-122.3139241
47.6692063,-122.3029221
47.59247672,-122.3102118
47.60634242,-122.3318353
47.69012887,-122.346952
47.70486069,-122.3443452
47.61317324,-122.3487322
47.70230489,-122.345042
47.61795718,-122.3538425
47.69982238,-122.3481869
47.66080517,-122.3677333
47.60515678,-122.3386942
47.67137166,-122.3155932
47.67069029,-122.3123895
47.63662068,-122.3458387
47.63842156,-122.3251749
47.61480565,-122.315357
47.59531933,-122.3102726
47.61103284,-122.3354904
47.712475,-122.3236721
47.71327971,-122.3237463
47.65011367,-122.3573809
47.71177015,-122.3244002
47.712475,-122.3236721
47.61239128,-122.3309489
47.61343721,-122.3224855
47.66337995,-122.3671641
47.71931616,-122.3018648
47.712475,-122.3236721
47.61842339,-122.3507512
47.61795245,-122.3243541
47.58402266,-122.2988042
47.65011367,-122.3573809
47.66843304,-122.370517
47.61061356,-122.3236732
47.67265046,-122.3475368
47.61348936,-122.3444176
47.59699718,-122.3160242
47.59774848,-122.3221909
47.62463529,-122.3440091
47.68821326,-122.3462051
47.61061356,-122.3236732
47.67104026,-122.4056099
47.66337995,-122.3671641
47.67100496,-122.4045621
47.6671293,-122.3171805
47.61194127,-122.3217697
47.67069029,-122.3123895
47.70199504,-122.3540691
47.53998335,-122.323507
47.66373529,-122.3026348
47.70998813,-122.316345
47.66725129,-122.3170536
47.70888678,-122.3183806
47.69581295,-122.3422328
47.69164043,-122.3406652
47.65879744,-122.3434216
47.71965031,-122.3421268
47.68827955,-122.3556552
47.6582279,-122.3431718
47.64515718,-122.3493307
47.61345448,-122.346946
47.68296156,-122.3923267
47.70345958,-122.3531009
47.70267575,-122.3425055
47.69307563,-122.343149
47.61352512,-122.342318
47.67118226,-122.311627
47.58856285,-122.3296986
47.58605202,-122.3327211
47.60500737,-122.3298807
47.56386318,-122.3268186
47.53908833,-122.2751445
47.64515718,-122.3493307
47.68956768,-122.3448692
47.65399454,-122.3605796
47.65399454,-122.3605796
47.70705176,-122.3414647
47.63164156,-122.3741965
47.65448022,-122.3606289
47.6703206,-122.3861509
47.59886029,-122.3254428
47.59864584,-122.3202665
47.59818751,-122.322187
47.6516005,-122.3464811
47.60791327,-122.3413972
47.5755547,-122.2963159
47.62159903,-122.3583947
47.59610964,-122.3162543
47.60701289,-122.3416099
47.64515718,-122.3493307
47.59619576,-122.3157309
47.59721233,-122.3183793
47.66428621,-122.3232715
47.6989107,-122.34975
47.65808259,-122.3865087
47.69110669,-122.3431747
47.69007514,-122.3491157
47.54804836,-122.3201903
47.69003772,-122.3492355
47.61702718,-122.3352039
47.50959248,-122.3741692
47.72306891,-122.327242
47.69354339,-122.3537275
47.6770739,-122.3206226
47.71240301,-122.3230496
47.65491579,-122.3110646
47.57702655,-122.2975137
47.57702655,-122.2975137
47.59018476,-122.3119399
47.57471805,-122.3354895
47.63469409,-122.3450198
47.67069029,-122.3123895
47.67069029,-122.3123895
47.69981138,-122.3564548
47.69041816,-122.3520454
47.69754562,-122.3484529
47.71221456,-122.379059
47.70269861,-122.3449307
47.65149659,-122.3306926
47.69679189,-122.3478182
47.70857777,-122.3782827
47.65143911,-122.3464743
47.69000286,-122.3434617
47.6600656,-122.323184
47.71920812,-122.3177631
47.67066392,-122.3073628
47.56664228,-122.3234628
47.59215743,-122.3106482
47.64343021,-122.3479157
47.65487352,-122.3612202
47.65487352,-122.3612202
47.69068793,-122.3370994
47.54630254,-122.3608251
47.66586692,-122.3731169
47.65487352,-122.3612202
47.65414464,-122.3608382
47.62086003,-122.3212155
47.62512052,-122.3291667
47.6124108,-122.3241741
47.60727982,-122.3388879
47.65448022,-122.3606289
47.70453573,-122.3605286
47.721358,-122.2935588
47.71958286,-122.3487674
47.61367418,-122.3319235
47.65218854,-122.3482825
47.69877831,-122.3391643
47.58464608,-122.3018943
47.61613331,-122.3347463
47.62697809,-122.3472982
47.5530437,-122.3632996
47.67069029,-122.3123895
47.65477489,-122.3720157
47.69007355,-122.3771683
47.73221549,-122.2944749
47.66443952,-122.3197133
47.66276676,-122.3730184
47.66396058,-122.3030961
47.65523497,-122.3221063
47.55290795,-122.3635625
47.71739456,-122.3195679
47.65986593,-122.3664423
47.59958143,-122.3338085
47.73315452,-122.3105003
47.60187228,-122.3237475
47.66438684,-122.3101517
47.68453727,-122.2995196
47.63252404,-122.3445908
47.65050689,-122.3572599
47.62037104,-122.3039308
47.6968694,-122.3422073
47.69821393,-122.3417129
47.71628118,-122.3109804
47.69437628,-122.3517278
47.68409818,-122.334439
47.67696579,-122.3205231
47.61739236,-122.3547329
47.52870485,-122.3231389
47.56207918,-122.3264589
47.6592966,-122.3382715
47.67065482,-122.3230713
47.60550227,-122.3206274
47.58577221,-122.3218561
47.66337995,-122.3671641
47.61719231,-122.3276735
47.65966471,-122.3665648
47.61281621,-122.3197506
47.68459204,-122.3432694
47.59721233,-122.3183793
47.68887061,-122.3501986
47.68459204,-122.3432694
47.58577221,-122.3218561
47.65487352,-122.3612202
47.67337047,-122.3541712
47.58380687,-122.3026454
47.61613331,-122.3347463
47.55380447,-122.296645
47.66341044,-122.3237051
47.61759464,-122.3275893
47.54385926,-122.3304315
47.69065541,-122.365993
47.6639276,-122.3193062
47.59451163,-122.3109985
